arquivo,classe,area_relativa,aspect_ratio,solidez,circularidade,perimetro_norm,convexidade,excentricidade,exg_medio,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,zernike_1,zernike_2,zernike_3,zernike_4
0_IMG_20260419_160956110_HDR.jpg,milho,0.019879,0.5927,0.0567,0.0919,11.6959,1.1441,0.9677,87.8535,2.371311,4.86955,7.98312,8.263622,16.409091,-11.21913,-16.89416,0.31831,0.005522,0.700302,0.120174
90_IMG_20260419_160956110_HDR.jpg,milho,0.019879,1.6871,0.0567,0.0919,11.6959,1.1441,0.9677,87.8535,2.371311,4.86955,7.98312,8.263622,16.409091,-11.21913,-16.89416,0.31831,0.005522,0.700302,0.120174
180_IMG_20260419_160956110_HDR.jpg,milho,0.019879,0.5927,0.0567,0.0919,11.6959,1.1441,0.9677,87.8535,2.371311,4.86955,7.98312,8.263622,16.409091,-11.21913,-16.89416,0.31831,0.005522,0.700302,0.120174
270_IMG_20260419_160956110_HDR.jpg,milho,0.019879,1.6871,0.0567,0.0919,11.6959,1.1441,0.9677,87.8535,2.371311,4.86955,7.98312,8.263622,16.409091,-11.21913,-16.89416,0.31831,0.005522,0.700302,0.120174
0_coleta_20260423_084018_milho_20260423_082323.jpg,milho,0.012387,1.124,0.0147,0.0248,22.4996,1.3149,0.9707,116.0266,1.521135,3.304041,4.919793,5.261012,10.681272,6.974874,-10.405066,0.31831,0.013178,0.256461,0.329464
90_coleta_20260423_084018_milho_20260423_082323.jpg,milho,0.012387,0.8897,0.0147,0.0248,22.4996,1.3149,0.9707,116.0266,1.521135,3.304041,4.919793,5.261012,10.681272,6.974874,-10.405066,0.31831,0.013178,0.256461,0.329464
180_coleta_20260423_084018_milho_20260423_082323.jpg,milho,0.012387,1.124,0.0147,0.0248,22.4996,1.3149,0.9707,116.0266,1.521135,3.304041,4.919793,5.261012,10.681272,6.974874,-10.405066,0.31831,0.013178,0.256461,0.329464
270_coleta_20260423_084018_milho_20260423_082323.jpg,milho,0.012387,0.8897,0.0147,0.0248,22.4996,1.3149,0.9707,116.0266,1.521135,3.304041,4.919793,5.261012,10.681272,6.974874,-10.405066,0.31831,0.013178,0.256461,0.329464
0_coleta_20260423_083538_milho_20260423_082621.jpg,milho,0.010167,1.161,0.0119,0.0263,21.8584,1.506,0.463,110.803,2.286019,5.744538,6.284744,7.320613,14.264726,10.206751,14.283282,0.31831,0.008145,0.892511,0.008627
90_coleta_20260423_083538_milho_20260423_082621.jpg,milho,0.010167,0.8614,0.0119,0.0263,21.8584,1.506,0.463,110.803,2.286019,5.744538,6.284744,7.320613,14.264726,10.206751,14.283282,0.31831,0.008145,0.892511,0.008627
180_coleta_20260423_083538_milho_20260423_082621.jpg,milho,0.010167,1.161,0.0119,0.0263,21.8584,1.506,0.463,110.803,2.286019,5.744538,6.284744,7.320613,14.264726,10.206751,14.283282,0.31831,0.008145,0.892511,0.008627
270_coleta_20260423_083538_milho_20260423_082621.jpg,milho,0.010167,0.8614,0.0119,0.0263,21.8584,1.506,0.463,110.803,2.286019,5.744538,6.284744,7.320613,14.264726,10.206751,14.283282,0.31831,0.008145,0.892511,0.008627
0_IMG_20260419_160718620_HDR.jpg,milho,0.023345,1.9453,0.0532,0.0324,19.6995,0.7928,0.4839,90.9756,1.84087,4.112201,5.578372,6.109799,11.960314,8.188671,12.721377,0.31831,0.108464,0.424138,0.108028
90_IMG_20260419_160718620_HDR.jpg,milho,0.023345,0.5141,0.0532,0.0324,19.6995,0.7928,0.4839,90.9756,1.84087,4.112201,5.578372,6.109799,11.960314,8.188671,12.721377,0.31831,0.108464,0.424138,0.108028
180_IMG_20260419_160718620_HDR.jpg,milho,0.023345,1.9453,0.0532,0.0324,19.6995,0.7928,0.4839,90.9756,1.84087,4.112201,5.578372,6.109799,11.960314,8.188671,12.721377,0.31831,0.108464,0.424138,0.108028
270_IMG_20260419_160718620_HDR.jpg,milho,0.023345,0.5141,0.0532,0.0324,19.6995,0.7928,0.4839,90.9756,1.84087,4.112201,5.578372,6.109799,11.960314,8.188671,12.721377,0.31831,0.108464,0.424138,0.108028
0_coleta_20260422_083527_milho_20260422_082623.jpg,milho,0.029084,1.3337,0.0338,0.0526,15.4531,1.1575,0.9488,109.2309,2.421221,5.746484,6.882956,7.13437,15.019014,10.092381,-14.146912,0.31831,0.01572,0.839188,0.017811
90_coleta_20260422_083527_milho_20260422_082623.jpg,milho,0.029084,0.7498,0.0338,0.0526,15.4531,1.1575,0.9488,109.2309,2.421221,5.746484,6.882956,7.13437,15.019014,10.092381,-14.146912,0.31831,0.01572,0.839188,0.017811
180_coleta_20260422_083527_milho_20260422_082623.jpg,milho,0.029084,1.3337,0.0338,0.0526,15.4531,1.1575,0.9488,109.2309,2.421221,5.746484,6.882956,7.13437,15.019014,10.092381,-14.146912,0.31831,0.01572,0.839188,0.017811
270_coleta_20260422_083527_milho_20260422_082623.jpg,milho,0.029084,0.7498,0.0338,0.0526,15.4531,1.1575,0.9488,109.2309,2.421221,5.746484,6.882956,7.13437,15.019014,10.092381,-14.146912,0.31831,0.01572,0.839188,0.017811
0_coleta_20260423_083742_milho_20260423_082457.jpg,milho,0.030147,1.194,0.0339,0.0148,29.1083,0.5868,0.4863,114.9621,2.081624,4.564119,7.78668,6.164669,13.176765,8.45532,-13.546005,0.31831,0.084856,0.764573,0.065416
90_coleta_20260423_083742_milho_20260423_082457.jpg,milho,0.030147,0.8375,0.0339,0.0148,29.1083,0.5868,0.4863,114.9621,2.081624,4.564119,7.78668,6.164669,13.176765,8.45532,-13.546005,0.31831,0.084856,0.764573,0.065416
180_coleta_20260423_083742_milho_20260423_082457.jpg,milho,0.030147,1.194,0.0339,0.0148,29.1083,0.5868,0.4863,114.9621,2.081624,4.564119,7.78668,6.164669,13.176765,8.45532,-13.546005,0.31831,0.084856,0.764573,0.065416
270_coleta_20260423_083742_milho_20260423_082457.jpg,milho,0.030147,0.8375,0.0339,0.0148,29.1083,0.5868,0.4863,114.9621,2.081624,4.564119,7.78668,6.164669,13.176765,8.45532,-13.546005,0.31831,0.084856,0.764573,0.065416
0_coleta_20260423_083510_milho_20260423_082632.jpg,milho,0.01674,1.2982,0.0248,0.0277,21.307,0.9574,0.6276,115.5322,2.572651,6.939655,7.950167,7.921377,15.890104,11.400592,-16.282832,0.31831,0.004445,0.870402,0.000972
90_coleta_20260423_083510_milho_20260423_082632.jpg,milho,0.01674,0.7703,0.0248,0.0277,21.307,0.9574,0.6276,115.5322,2.572651,6.939655,7.950167,7.921377,15.890104,11.400592,-16.282832,0.31831,0.004445,0.870402,0.000972
180_coleta_20260423_083510_milho_20260423_082632.jpg,milho,0.01674,1.2982,0.0248,0.0277,21.307,0.9574,0.6276,115.5322,2.572651,6.939655,7.950167,7.921377,15.890104,11.400592,-16.282832,0.31831,0.004445,0.870402,0.000972
270_coleta_20260423_083510_milho_20260423_082632.jpg,milho,0.01674,0.7703,0.0248,0.0277,21.307,0.9574,0.6276,115.5322,2.572651,6.939655,7.950167,7.921377,15.890104,11.400592,-16.282832,0.31831,0.004445,0.870402,0.000972
0_coleta_20260420_162043_milho_20260420_155903.jpg,milho,0.028439,1.3473,0.0331,0.0165,27.5622,0.6492,0.6451,103.6651,2.136469,4.738677,7.646291,7.613035,-15.395639,10.240622,15.390813,0.31831,0.003787,0.617912,0.098954
90_coleta_20260420_162043_milho_20260420_155903.jpg,milho,0.028439,0.7422,0.0331,0.0165,27.5622,0.6492,0.6451,103.6651,2.136469,4.738677,7.646291,7.613035,-15.395639,10.240622,15.390813,0.31831,0.003787,0.617912,0.098954
180_coleta_20260420_162043_milho_20260420_155903.jpg,milho,0.028439,1.3473,0.0331,0.0165,27.5622,0.6492,0.6451,103.6651,2.136469,4.738677,7.646291,7.613035,-15.395639,10.240622,15.390813,0.31831,0.003787,0.617912,0.098954
270_coleta_20260420_162043_milho_20260420_155903.jpg,milho,0.028439,0.7422,0.0331,0.0165,27.5622,0.6492,0.6451,103.6651,2.136469,4.738677,7.646291,7.613035,-15.395639,10.240622,15.390813,0.31831,0.003787,0.617912,0.098954
0_coleta_20260422_083304_milho_20260422_082800.jpg,milho,0.003216,0.9839,0.0074,0.0412,17.4542,2.1359,0.8846,106.4712,1.634578,4.541619,4.333108,4.926243,9.899433,7.212461,9.605892,0.31831,0.044052,0.822592,0.032562
90_coleta_20260422_083304_milho_20260422_082800.jpg,milho,0.003216,1.0164,0.0074,0.0412,17.4542,2.1359,0.8846,106.4712,1.634578,4.541619,4.333108,4.926243,9.899433,7.212461,9.605892,0.31831,0.044052,0.822592,0.032562
180_coleta_20260422_083304_milho_20260422_082800.jpg,milho,0.003216,0.9839,0.0074,0.0412,17.4542,2.1359,0.8846,106.4712,1.634578,4.541619,4.333108,4.926243,9.899433,7.212461,9.605892,0.31831,0.044052,0.822592,0.032562
270_coleta_20260422_083304_milho_20260422_082800.jpg,milho,0.003216,1.0164,0.0074,0.0412,17.4542,2.1359,0.8846,106.4712,1.634578,4.541619,4.333108,4.926243,9.899433,7.212461,9.605892,0.31831,0.044052,0.822592,0.032562
0_coleta_20260423_083751_milho_20260423_082453.jpg,milho,0.023873,1.1507,0.0292,0.0184,26.108,0.6952,0.7628,113.9506,2.268173,5.242618,7.217304,6.713273,13.8538,9.336112,13.806883,0.31831,0.026601,0.771022,0.037562
90_coleta_20260423_083751_milho_20260423_082453.jpg,milho,0.023873,0.869,0.0292,0.0184,26.108,0.6952,0.7628,113.9506,2.268173,5.242618,7.217304,6.713273,13.8538,9.336112,13.806883,0.31831,0.026601,0.771022,0.037562
180_coleta_20260423_083751_milho_20260423_082453.jpg,milho,0.023873,1.1507,0.0292,0.0184,26.108,0.6952,0.7628,113.9506,2.268173,5.242618,7.217304,6.713273,13.8538,9.336112,13.806883,0.31831,0.026601,0.771022,0.037562
270_coleta_20260423_083751_milho_20260423_082453.jpg,milho,0.023873,0.869,0.0292,0.0184,26.108,0.6952,0.7628,113.9506,2.268173,5.242618,7.217304,6.713273,13.8538,9.336112,13.806883,0.31831,0.026601,0.771022,0.037562
0_coleta_20260423_083421_milho_20260423_082701.jpg,milho,0.006547,1.1627,0.0129,0.0609,14.3621,1.9662,0.9442,106.5297,1.82304,4.107361,4.830691,4.810166,9.669651,6.874095,-10.022363,0.31831,0.055905,0.864602,0.027456
90_coleta_20260423_083421_milho_20260423_082701.jpg,milho,0.006547,0.8601,0.0129,0.0609,14.3621,1.9662,0.9442,106.5297,1.82304,4.107361,4.830691,4.810166,9.669651,6.874095,-10.022363,0.31831,0.055905,0.864602,0.027456
180_coleta_20260423_083421_milho_20260423_082701.jpg,milho,0.006547,1.1627,0.0129,0.0609,14.3621,1.9662,0.9442,106.5297,1.82304,4.107361,4.830691,4.810166,9.669651,6.874095,-10.022363,0.31831,0.055905,0.864602,0.027456
270_coleta_20260423_083421_milho_20260423_082701.jpg,milho,0.006547,0.8601,0.0129,0.0609,14.3621,1.9662,0.9442,106.5297,1.82304,4.107361,4.830691,4.810166,9.669651,6.874095,-10.022363,0.31831,0.055905,0.864602,0.027456
0_coleta_20260423_084011_milho_20260423_082329.jpg,milho,0.003288,1.3187,0.0073,0.0322,19.7682,1.9099,0.6175,82.1143,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603,0.31831,0.044114,0.810794,0.017483
90_coleta_20260423_084011_milho_20260423_082329.jpg,milho,0.003288,0.7583,0.0073,0.0322,19.7682,1.9099,0.6175,82.1143,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603,0.31831,0.044114,0.810794,0.017483
180_coleta_20260423_084011_milho_20260423_082329.jpg,milho,0.003288,1.3187,0.0073,0.0322,19.7682,1.9099,0.6175,82.1143,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603,0.31831,0.044114,0.810794,0.017483
270_coleta_20260423_084011_milho_20260423_082329.jpg,milho,0.003288,0.7583,0.0073,0.0322,19.7682,1.9099,0.6175,82.1143,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603,0.31831,0.044114,0.810794,0.017483
0_coleta_20260421_150043_milho_20260421_145245.jpg,milho,0.047888,1.3333,0.0479,0.0246,22.6107,0.7765,0.75,114.9416,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777,0.31831,0.001084,0.77436,0.037532
90_coleta_20260421_150043_milho_20260421_145245.jpg,milho,0.047888,0.75,0.0479,0.0246,22.6107,0.7765,0.7501,114.9416,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777,0.31831,0.001084,0.77436,0.037532
180_coleta_20260421_150043_milho_20260421_145245.jpg,milho,0.047888,1.3333,0.0479,0.0246,22.6107,0.7765,0.75,114.9416,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777,0.31831,0.001084,0.77436,0.037532
270_coleta_20260421_150043_milho_20260421_145245.jpg,milho,0.047888,0.75,0.0479,0.0246,22.6107,0.7765,0.75,114.9416,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777,0.31831,0.001084,0.77436,0.037532
0_coleta_20260423_084057_milho_20260423_082244.jpg,milho,0.009592,1.045,0.013,0.0095,36.419,0.8003,0.6775,98.3117,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161,0.31831,0.011917,0.589151,0.046435
90_coleta_20260423_084057_milho_20260423_082244.jpg,milho,0.009592,0.957,0.013,0.0095,36.419,0.8003,0.6775,98.3117,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161,0.31831,0.011917,0.589151,0.046435
180_coleta_20260423_084057_milho_20260423_082244.jpg,milho,0.009592,1.045,0.013,0.0095,36.419,0.8003,0.6775,98.3117,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161,0.31831,0.011917,0.589151,0.046435
270_coleta_20260423_084057_milho_20260423_082244.jpg,milho,0.009592,0.957,0.013,0.0095,36.419,0.8003,0.6775,98.3117,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161,0.31831,0.011917,0.589151,0.046435
0_coleta_20260420_162007_milho_20260420_160008.jpg,milho,0.03326,1.3246,0.0689,0.0495,15.9402,0.8189,0.6515,132.5276,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708,0.31831,0.001587,0.761667,0.03618
90_coleta_20260420_162007_milho_20260420_160008.jpg,milho,0.03326,0.755,0.0689,0.0495,15.9402,0.8189,0.6515,132.5276,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708,0.31831,0.001587,0.761667,0.03618
180_coleta_20260420_162007_milho_20260420_160008.jpg,milho,0.03326,1.3246,0.0689,0.0495,15.9402,0.8189,0.6515,132.5276,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708,0.31831,0.001587,0.761667,0.03618
270_coleta_20260420_162007_milho_20260420_160008.jpg,milho,0.03326,0.755,0.0689,0.0495,15.9402,0.8189,0.6515,132.5276,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708,0.31831,0.001587,0.761667,0.03618
0_coleta_20260420_162028_milho_20260420_155923.jpg,milho,0.056461,1.3589,0.0588,0.025,22.4275,0.6269,0.6839,124.1353,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949,0.31831,0.002342,0.701379,0.060073
90_coleta_20260420_162028_milho_20260420_155923.jpg,milho,0.056461,0.7359,0.0588,0.025,22.4275,0.6269,0.6839,124.1353,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949,0.31831,0.002342,0.701379,0.060073
180_coleta_20260420_162028_milho_20260420_155923.jpg,milho,0.056461,1.3589,0.0588,0.025,22.4275,0.6269,0.6839,124.1353,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949,0.31831,0.002342,0.701379,0.060073
270_coleta_20260420_162028_milho_20260420_155923.jpg,milho,0.056461,0.7359,0.0588,0.025,22.4275,0.6269,0.6839,124.1353,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949,0.31831,0.002342,0.701379,0.060073
0_coleta_20260421_145952_milho_20260421_145350.jpg,milho,0.033572,1.4962,0.0433,0.0269,21.5993,0.7296,0.7939,117.1448,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854,0.31831,0.003278,0.84809,0.01803
90_coleta_20260421_145952_milho_20260421_145350.jpg,milho,0.033572,0.6684,0.0433,0.0269,21.5993,0.7296,0.7939,117.1448,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854,0.31831,0.003278,0.84809,0.01803
180_coleta_20260421_145952_milho_20260421_145350.jpg,milho,0.033572,1.4962,0.0433,0.0269,21.5993,0.7296,0.7939,117.1448,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854,0.31831,0.003278,0.84809,0.01803
270_coleta_20260421_145952_milho_20260421_145350.jpg,milho,0.033572,0.6684,0.0433,0.0269,21.5993,0.7296,0.7939,117.1448,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854,0.31831,0.003278,0.84809,0.01803
0_coleta_20260420_161827_milho_20260420_160259.jpg,milho,0.016335,1.522,0.0191,0.044,16.9088,1.487,0.6689,101.3159,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592,0.31831,0.006292,0.804482,0.048764
90_coleta_20260420_161827_milho_20260420_160259.jpg,milho,0.016335,0.657,0.0191,0.044,16.9088,1.487,0.6689,101.3159,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592,0.31831,0.006292,0.804482,0.048764
180_coleta_20260420_161827_milho_20260420_160259.jpg,milho,0.016335,1.522,0.0191,0.044,16.9088,1.487,0.6689,101.3159,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592,0.31831,0.006292,0.804482,0.048764
270_coleta_20260420_161827_milho_20260420_160259.jpg,milho,0.016335,0.657,0.0191,0.044,16.9088,1.487,0.6689,101.3159,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592,0.31831,0.006292,0.804482,0.048764
0_coleta_20260422_083135_milho_20260422_082859.jpg,milho,0.030815,1.6723,0.0492,0.0292,20.7596,0.7397,0.9887,119.2146,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084,0.31831,0.006368,0.739357,0.04283
90_coleta_20260422_083135_milho_20260422_082859.jpg,milho,0.030815,0.598,0.0492,0.0292,20.7596,0.7397,0.9887,119.2146,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084,0.31831,0.006368,0.739357,0.04283
180_coleta_20260422_083135_milho_20260422_082859.jpg,milho,0.030815,1.6723,0.0492,0.0292,20.7596,0.7397,0.9887,119.2146,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084,0.31831,0.006368,0.739357,0.04283
270_coleta_20260422_083135_milho_20260422_082859.jpg,milho,0.030815,0.598,0.0492,0.0292,20.7596,0.7397,0.9887,119.2146,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084,0.31831,0.006368,0.739357,0.04283
0_coleta_20260423_083724_milho_20260423_082513.jpg,milho,0.020929,0.922,0.0303,0.0219,23.9714,0.7808,0.6683,105.3415,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457,0.31831,0.017725,0.7718,0.035514
90_coleta_20260423_083724_milho_20260423_082513.jpg,milho,0.020929,1.0846,0.0303,0.0219,23.9714,0.7808,0.6683,105.3415,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457,0.31831,0.017725,0.7718,0.035514
180_coleta_20260423_083724_milho_20260423_082513.jpg,milho,0.020929,0.922,0.0303,0.0219,23.9714,0.7808,0.6683,105.3415,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457,0.31831,0.017725,0.7718,0.035514
270_coleta_20260423_083724_milho_20260423_082513.jpg,milho,0.020929,1.0846,0.0303,0.0219,23.9714,0.7808,0.6683,105.3415,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457,0.31831,0.017725,0.7718,0.035514
0_coleta_20260423_083648_milho_20260423_082532.jpg,milho,0.018755,1.1084,0.0272,0.0225,23.6472,0.8237,0.5651,103.0194,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448,0.31831,0.028749,0.821138,0.035824
90_coleta_20260423_083648_milho_20260423_082532.jpg,milho,0.018755,0.9022,0.0272,0.0225,23.6472,0.8237,0.5651,103.0194,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448,0.31831,0.028749,0.821138,0.035824
180_coleta_20260423_083648_milho_20260423_082532.jpg,milho,0.018755,1.1084,0.0272,0.0225,23.6472,0.8237,0.5651,103.0194,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448,0.31831,0.028749,0.821138,0.035824
270_coleta_20260423_083648_milho_20260423_082532.jpg,milho,0.018755,0.9022,0.0272,0.0225,23.6472,0.8237,0.5651,103.0194,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448,0.31831,0.028749,0.821138,0.035824
0_coleta_20260423_083849_milho_20260423_082423.jpg,milho,0.012826,1.3418,0.0155,0.0183,26.194,1.0124,0.5785,103.0722,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448,0.31831,0.012446,0.75898,0.044755
90_coleta_20260423_083849_milho_20260423_082423.jpg,milho,0.012826,0.7453,0.0155,0.0183,26.194,1.0124,0.5785,103.0722,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448,0.31831,0.012446,0.75898,0.044755
180_coleta_20260423_083849_milho_20260423_082423.jpg,milho,0.012826,1.3418,0.0155,0.0183,26.194,1.0124,0.5785,103.0722,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448,0.31831,0.012446,0.75898,0.044755
270_coleta_20260423_083849_milho_20260423_082423.jpg,milho,0.012826,0.7453,0.0155,0.0183,26.194,1.0124,0.5785,103.0722,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448,0.31831,0.012446,0.75898,0.044755
0_coleta_20260423_084028_milho_20260423_082315.jpg,milho,0.014626,1.3256,0.0151,0.0088,37.7482,0.7449,0.716,107.9037,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909,0.31831,0.050865,0.538323,0.136653
90_coleta_20260423_084028_milho_20260423_082315.jpg,milho,0.014626,0.7544,0.0151,0.0088,37.7482,0.7449,0.716,107.9037,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909,0.31831,0.050865,0.538323,0.136653
180_coleta_20260423_084028_milho_20260423_082315.jpg,milho,0.014626,1.3256,0.0151,0.0088,37.7482,0.7449,0.716,107.9037,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909,0.31831,0.050865,0.538323,0.136653
270_coleta_20260423_084028_milho_20260423_082315.jpg,milho,0.014626,0.7544,0.0151,0.0088,37.7482,0.7449,0.716,107.9037,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909,0.31831,0.050865,0.538323,0.136653
0_coleta_20260423_083529_milho_20260423_082624.jpg,milho,0.038633,1.2491,0.059,0.0199,25.1212,0.5265,0.6528,122.3875,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461,0.31831,0.011983,0.745074,0.047855
90_coleta_20260423_083529_milho_20260423_082624.jpg,milho,0.038633,0.8006,0.059,0.0199,25.1212,0.5265,0.6528,122.3875,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461,0.31831,0.011983,0.745074,0.047855
180_coleta_20260423_083529_milho_20260423_082624.jpg,milho,0.038633,1.2491,0.059,0.0199,25.1212,0.5265,0.6528,122.3875,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461,0.31831,0.011983,0.745074,0.047855
270_coleta_20260423_083529_milho_20260423_082624.jpg,milho,0.038633,0.8006,0.059,0.0199,25.1212,0.5265,0.6528,122.3875,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461,0.31831,0.011983,0.745074,0.047855
0_coleta_20260423_083911_milho_20260423_082414.jpg,milho,0.018592,1.5769,0.0252,0.0275,21.3654,0.9255,0.848,117.9814,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524,0.31831,0.006498,0.839589,0.009691
90_coleta_20260423_083911_milho_20260423_082414.jpg,milho,0.018592,0.6342,0.0252,0.0275,21.3654,0.9255,0.848,117.9814,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524,0.31831,0.006498,0.839589,0.009691
180_coleta_20260423_083911_milho_20260423_082414.jpg,milho,0.018592,1.5769,0.0252,0.0275,21.3654,0.9255,0.848,117.9814,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524,0.31831,0.006498,0.839589,0.009691
270_coleta_20260423_083911_milho_20260423_082414.jpg,milho,0.018592,0.6342,0.0252,0.0275,21.3654,0.9255,0.848,117.9814,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524,0.31831,0.006498,0.839589,0.009691
0_coleta_20260424_082925_milho_20260424_081728.jpg,milho,0.013688,1.3057,0.014,0.0062,44.9012,0.6475,0.8075,108.0533,1.721352,3.88292,6.001462,5.918502,12.427983,7.885123,11.896499,0.31831,0.007683,0.582066,0.108912
90_coleta_20260424_082925_milho_20260424_081728.jpg,milho,0.013688,0.7659,0.014,0.0062,44.9012,0.6475,0.8075,108.0533,1.721352,3.88292,6.001462,5.918502,12.427983,7.885123,11.896499,0.31831,0.007683,0.582066,0.108912
180_coleta_20260424_082925_milho_20260424_081728.jpg,milho,0.013688,1.3057,0.014,0.0062,44.9012,0.6475,0.8075,108.0533,1.721352,3.88292,6.001462,5.918502,12.427983,7.885123,11.896499,0.31831,0.007683,0.582066,0.108912
270_coleta_20260424_082925_milho_20260424_081728.jpg,milho,0.013688,0.7659,0.014,0.0062,44.9012,0.6475,0.8075,108.0533,1.721352,3.88292,6.001462,5.918502,12.427983,7.885123,11.896499,0.31831,0.007683,0.582066,0.108912
0_coleta_20260423_084033_milho_20260423_082309.jpg,milho,0.006355,2.002,0.0095,0.0151,28.8858,1.3087,0.9201,86.2978,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224,0.31831,0.039247,0.546557,0.154831
90_coleta_20260423_084033_milho_20260423_082309.jpg,milho,0.006355,0.4995,0.0095,0.0151,28.8858,1.3087,0.9201,86.2978,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224,0.31831,0.039247,0.546557,0.154831
180_coleta_20260423_084033_milho_20260423_082309.jpg,milho,0.006355,2.002,0.0095,0.0151,28.8858,1.3087,0.9201,86.2978,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224,0.31831,0.039247,0.546557,0.154831
270_coleta_20260423_084033_milho_20260423_082309.jpg,milho,0.006355,0.4995,0.0095,0.0151,28.8858,1.3087,0.9201,86.2978,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224,0.31831,0.039247,0.546557,0.154831
0_coleta_20260423_083815_milho_20260423_082439.jpg,milho,0.026495,1.9891,0.0395,0.0153,28.633,0.6107,0.9335,102.3726,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424,0.31831,0.006935,0.825343,0.026917
90_coleta_20260423_083815_milho_20260423_082439.jpg,milho,0.026495,0.5028,0.0395,0.0153,28.633,0.6107,0.9335,102.3726,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424,0.31831,0.006935,0.825343,0.026917
180_coleta_20260423_083815_milho_20260423_082439.jpg,milho,0.026495,1.9891,0.0395,0.0153,28.633,0.6107,0.9335,102.3726,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424,0.31831,0.006935,0.825343,0.026917
